place_id,name,google_category,concept,address,area,town,pincode,latitude,longitude,rating,reviews_count,price_range,website,has_phone,is_claimed,is_closed,online_order_partners,reservation_partners,menu_link,open_hours,popular_times,attributes,maps_url,stars_1,stars_2,stars_3,stars_4,stars_5
ChIJzTyKuRpZqDsR94uvmehbR_Y,PANDIAN MESS,Fast food restaurant,Fast food & Quick bites,"226, Light House Rd, near sriram bag, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.003236,76.952774,3.9,52,₹1–200,,1,0,0,,,,"{""Friday"":[""7 am–11 pm""],""Monday"":[""7 am–11 pm""],""Saturday"":[""7 am–11 pm""],""Sunday"":[""7 am–11 pm""],""Thursday"":[""7 am–11 pm""],""Tuesday"":[""7 am–11 pm""],""Wednesday"":[""7 am–11 pm""]}","{""Friday"":{""10"":47,""11"":73,""12"":68,""13"":68,""14"":52,""15"":57,""16"":57,""17"":47,""18"":63,""19"":73,""20"":84,""21"":73,""22"":68,""23"":0,""6"":0,""7"":26,""8"":26,""9"":31},""Monday"":{""10"":31,""11"":31,""12"":31,""13"":21,""14"":21,""15"":31,""16"":42,""17"":42,""18"":36,""19"":47,""20"":68,""21"":57,""22"":78,""23"":0,""6"":0,""7"":26,""8"":31,""9"":26},""Saturday"":{""10"":63,""11"":63,""12"":73,""13"":84,""14"":89,""15"":73,""16"":73,""17"":52,""18"":36,""19"":26,""20"":31,""21"":52,""22"":73,""23"":0,""6"":0,""7"":57,""8"":73,""9"":63},""Sunday"":{""10"":89,""11"":84,""12"":63,""13"":63,""14"":52,""15"":47,""16"":52,""17"":47,""18"":68,""19"":68,""20"":84,""21"":68,""22"":73,""23"":0,""6"":0,""7"":57,""8"":73,""9"":100},""Thursday"":{""10"":52,""11"":63,""12"":47,""13"":31,""14"":21,""15"":15,""16"":21,""17"":31,""18"":57,""19"":68,""20"":100,""21"":73,""22"":68,""23"":0,""6"":0,""7"":42,""8"":42,""9"":42},""Tuesday"":{""10"":36,""11"":26,""12"":36,""13"":57,""14"":68,""15"":52,""16"":42,""17"":31,""18"":42,""19"":57,""20"":57,""21"":42,""22"":42,""23"":0,""6"":0,""7"":21,""8"":26,""9"":36},""Wednesday"":{""10"":36,""11"":31,""12"":21,""13"":36,""14"":47,""15"":68,""16"":78,""17"":63,""18"":47,""19"":52,""20"":68,""21"":68,""22"":73,""23"":0,""6"":0,""7"":57,""8"":47,""9"":57}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""All you can eat"",""enabled"":true},{""name"":""Dishes"",""enabled"":false,""values"":[""Fast food""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/PANDIAN+MESS/data=!4m7!3m6!1s0x3ba8591ab98a3ccd:0xf6475be899af8bf7!8m2!3d11.003236!4d76.952774!16s%2Fg%2F11g6x8td96!19sChIJzTyKuRpZqDsR94uvmehbR_Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,5,0,12,13,22
ChIJ9azH6jxZqDsRYFjuTlSGkAY,Sri Krishna Tiffin House,Family restaurant,Multi-cuisine / General,"1, VCV Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.00936,76.957698,3.9,36,,,1,0,0,,,,,,,https://www.google.com/maps/place/Sri+Krishna+Tiffin+House/data=!4m7!3m6!1s0x3ba8593ceac7acf5:0x69086544eee5860!8m2!3d11.00936!4d76.9576979!16s%2Fg%2F11s2pwpcp6!19sChIJ9azH6jxZqDsRYFjuTlSGkAY?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,7,0,2,8,19
ChIJB5yRTQBZqDsROknkp6iRnEU,Sri KrishnaIyer Mess and Catering,Vegetarian restaurant,Vegetarian,"79-80, Sarojini St, Ram Nagar, Coimbatore, Tamil Nadu 641009",Ram Nagar,Coimbatore,641009,11.011438,76.961805,4.3,1420,₹1–200,,1,0,0,swiggy.com,swiggy.com,,"{""Friday"":[""11 am–8 pm""],""Monday"":[""11 am–8 pm""],""Saturday"":[""11 am–8 pm""],""Sunday"":[""Closed""],""Thursday"":[""11 am–8 pm""],""Tuesday"":[""11 am–8 pm""],""Wednesday"":[""11 am–8 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great coffee"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Vegetarian options only"",""enabled"":true},{""name"":""Cuisine"",""enabled"":false,""values"":[""South Indian""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Quiet"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false,""values"":[""Mastercard""]}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Sri+KrishnaIyer+Mess+and+Catering/data=!4m7!3m6!1s0x3ba859004d919c07:0x459c91a8a7e4493a!8m2!3d11.0114378!4d76.9618055!16s%2Fg%2F11cjh_q6j7!19sChIJB5yRTQBZqDsROknkp6iRnEU?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,53,42,125,413,787
ChIJT8ybWlVYqDsRWyUgi43pN7M,Sri Gowri Mess,Seafood restaurant,Biryani & Non-veg,"222,sasthire road, Ram Nagar, Coimbatore, Tamil Nadu 641009",Ram Nagar,Coimbatore,641009,11.014618,76.965264,4.3,564,,,1,0,0,,,,"{""Friday"":[""12:45–3:30 pm""],""Monday"":[""12:45–3:30 pm""],""Saturday"":[""12:45–3:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""12:45–3:30 pm""],""Tuesday"":[""12:45–3:30 pm""],""Wednesday"":[""12:45–3:30 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Sri+Gowri+Mess/data=!4m7!3m6!1s0x3ba858555a9bcc4f:0xb337e98d8b20255b!8m2!3d11.0146182!4d76.9652638!16s%2Fg%2F11bxds1cds!19sChIJT8ybWlVYqDsRWyUgi43pN7M?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,31,16,56,138,323
ChIJA2NwCh1ZqDsRkkyauIqFOfk,Hotel Atchayaa Chettinadu,Chettinad restaurant,South Indian & Regional,"577, Diwan Bahadur Rd, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.01155,76.950107,3.9,2202,₹200–400,,1,1,0,,,,"{""Friday"":[""11:30 am–11 pm""],""Monday"":[""11:30 am–11 pm""],""Saturday"":[""11:30 am–11 pm""],""Sunday"":[""11:30 am–11 pm""],""Thursday"":[""11:30 am–11 pm""],""Tuesday"":[""11:30 am–11 pm""],""Wednesday"":[""11:30 am–11 pm""]}","{""Friday"":{""10"":0,""11"":15,""12"":31,""13"":47,""14"":57,""15"":53,""16"":43,""17"":40,""18"":48,""19"":67,""20"":81,""21"":78,""22"":54,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":16,""12"":30,""13"":42,""14"":49,""15"":44,""16"":35,""17"":33,""18"":42,""19"":60,""20"":72,""21"":68,""22"":47,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":19,""12"":41,""13"":68,""14"":84,""15"":79,""16"":62,""17"":53,""18"":58,""19"":80,""20"":99,""21"":100,""22"":69,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":27,""12"":55,""13"":80,""14"":90,""15"":79,""16"":60,""17"":49,""18"":57,""19"":78,""20"":93,""21"":87,""22"":60,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":13,""12"":26,""13"":41,""14"":49,""15"":44,""16"":34,""17"":30,""18"":37,""19"":53,""20"":68,""21"":66,""22"":45,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":15,""12"":30,""13"":47,""14"":57,""15"":51,""16"":42,""17"":38,""18"":46,""19"":64,""20"":77,""21"":74,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":16,""12"":34,""13"":51,""14"":60,""15"":52,""16"":41,""17"":37,""18"":47,""19"":70,""20"":88,""21"":84,""22"":56,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""All you can eat"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Cuisine"",""enabled"":false,""values"":[""Chinese"",""North Indian"",""South Indian""]},{""name"":""Dishes"",""enabled"":false,""values"":[""Biryani""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""Google Pay"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",https://www.google.com/maps/place/Hotel+Atchayaa+Chettinadu/data=!4m7!3m6!1s0x3ba8591d0a706303:0xf939858ab89a4c92!8m2!3d11.0115502!4d76.9501074!16s%2Fg%2F1262phnss!19sChIJA2NwCh1ZqDsRkkyauIqFOfk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,215,92,292,740,863
ChIJ-wcUNgBZqDsRwYHGhU3Q_v4,G.D.K Mess,Restaurant,Multi-cuisine / General,"2, Devanga High School Rd, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.006639,76.957085,5.0,5,,,0,1,0,,,,"{""Friday"":[""10 am–10:30 pm""],""Monday"":[""10 am–10:30 pm""],""Saturday"":[""10 am–10:30 pm""],""Sunday"":[""10 am–10:30 pm""],""Thursday"":[""10 am–10:30 pm""],""Tuesday"":[""10 am–10:30 pm""],""Wednesday"":[""10 am–10:30 pm""]}",,,https://www.google.com/maps/place/G.D.K+Mess/data=!4m7!3m6!1s0x3ba85900361407fb:0xfefed04d85c681c1!8m2!3d11.0066386!4d76.9570853!16s%2Fg%2F11wbf4k8w6!19sChIJ-wcUNgBZqDsRwYHGhU3Q_v4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,5
ChIJP0_iZwRZqDsRPhbeP3zDD-I,Narayanan Chettinadu Mess,Chettinad restaurant,South Indian & Regional,"2X44+JH2 Narayanan Chettinadu Mess, Devanga High School Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.006508,76.956387,2.0,1,,,0,0,0,,,,,"{""Friday"":{""0"":0,""1"":0,""10"":100,""11"":73,""12"":40,""13"":26,""14"":33,""15"":60,""16"":66,""17"":80,""18"":53,""19"":33,""2"":0,""20"":20,""21"":26,""22"":26,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":100},""Monday"":{""0"":0,""1"":0,""10"":53,""11"":60,""12"":33,""13"":33,""14"":40,""15"":40,""16"":40,""17"":53,""18"":46,""19"":53,""2"":0,""20"":26,""21"":33,""22"":26,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":73},""Saturday"":{""0"":0,""1"":0,""10"":20,""11"":33,""12"":33,""13"":40,""14"":46,""15"":46,""16"":33,""17"":13,""18"":20,""19"":20,""2"":0,""20"":40,""21"":46,""22"":60,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":33},""Sunday"":{""0"":0,""1"":0,""10"":46,""11"":40,""12"":33,""13"":33,""14"":26,""15"":33,""16"":26,""17"":33,""18"":20,""19"":20,""2"":0,""20"":33,""21"":46,""22"":66,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":46},""Thursday"":{""0"":0,""1"":0,""10"":66,""11"":80,""12"":40,""13"":20,""14"":13,""15"":13,""16"":26,""17"":40,""18"":73,""19"":53,""2"":0,""20"":53,""21"":33,""22"":33,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":66},""Tuesday"":{""0"":0,""1"":0,""10"":33,""11"":40,""12"":46,""13"":66,""14"":66,""15"":46,""16"":33,""17"":40,""18"":33,""19"":26,""2"":0,""20"":33,""21"":40,""22"":26,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":20},""Wednesday"":{""0"":0,""1"":0,""10"":60,""11"":46,""12"":40,""13"":20,""14"":26,""15"":33,""16"":40,""17"":46,""18"":46,""19"":60,""2"":0,""20"":46,""21"":53,""22"":46,""23"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":40}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Cuisine"",""enabled"":false,""values"":[""South Indian""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Narayanan+Chettinadu+Mess/data=!4m7!3m6!1s0x3ba8590467e24f3f:0xe20fc37c3fde163e!8m2!3d11.0065076!4d76.9563868!16s%2Fg%2F11b5s2g2l4!19sChIJP0_iZwRZqDsRPhbeP3zDD-I?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,1,0,0,0
ChIJCe-E8FRYqDsRFvoK6Hu-QDc,Sree subbu mess,Biryani restaurant,Biryani & Non-veg,"Lajapathrai St, Ram Nagar Main, Ram Nagar, Gandhipuram, Coimbatore, Tamil Nadu 641018",Ram Nagar,Coimbatore,641018,11.016244,76.967969,3.9,5242,,,1,1,0,swiggy.com,swiggy.com,,,,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Sree+subbu+mess/data=!4m7!3m6!1s0x3ba85854f084ef09:0x3740be7be80afa16!8m2!3d11.0162442!4d76.9679688!16s%2Fg%2F1hd_0249q!19sChIJCe-E8FRYqDsRFvoK6Hu-QDc?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,453,217,765,1699,2108
ChIJ4Ty8aVRYqDsR7RQCG0hgL24,Anbu Mess,Tiffin Service Provider,South Indian & Regional,"No. 220, 2nd St, Cross Cut, Gandhipuram, Coimbatore, Tamil Nadu 641012",Cross Cut,Coimbatore,641012,11.018855,76.968745,3.7,292,₹1–200,,1,1,0,swiggy.com;zomato.com,,,"{""Friday"":[""12 pm–2 am""],""Monday"":[""12 pm–2 am""],""Saturday"":[""12 pm–2 am""],""Sunday"":[""12 pm–2 am""],""Thursday"":[""12 pm–2 am""],""Tuesday"":[""12 pm–2 am""],""Wednesday"":[""12 pm–2 am""]}","{""Friday"":{""0"":46,""1"":30,""10"":0,""11"":0,""12"":19,""13"":27,""14"":32,""15"":30,""16"":35,""17"":35,""18"":39,""19"":39,""20"":44,""21"":54,""22"":58,""23"":65,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""0"":47,""1"":27,""10"":0,""11"":0,""12"":20,""13"":21,""14"":22,""15"":22,""16"":29,""17"":36,""18"":41,""19"":52,""20"":53,""21"":61,""22"":59,""23"":66,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":41,""1"":32,""10"":0,""11"":0,""12"":28,""13"":29,""14"":33,""15"":33,""16"":38,""17"":32,""18"":34,""19"":44,""20"":53,""21"":58,""22"":52,""23"":57,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""0"":58,""1"":38,""10"":0,""11"":0,""12"":23,""13"":27,""14"":28,""15"":28,""16"":22,""17"":20,""18"":21,""19"":34,""20"":34,""21"":42,""22"":51,""23"":70,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""0"":70,""1"":38,""10"":0,""11"":0,""12"":19,""13"":27,""14"":33,""15"":30,""16"":34,""17"":29,""18"":33,""19"":48,""20"":58,""21"":79,""22"":86,""23"":100,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""0"":46,""1"":25,""10"":0,""11"":0,""12"":25,""13"":33,""14"":30,""15"":29,""16"":32,""17"":33,""18"":41,""19"":50,""20"":55,""21"":58,""22"":65,""23"":66,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""0"":51,""1"":27,""10"":0,""11"":0,""12"":39,""13"":53,""14"":55,""15"":46,""16"":36,""17"":36,""18"":47,""19"":58,""20"":61,""21"":61,""22"":66,""23"":71,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Cuisine"",""enabled"":false,""values"":[""South Indian""]},{""name"":""Dishes"",""enabled"":false,""values"":[""Biryani""]}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""Google Pay"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false,""values"":[""Mastercard"",""VISA""]}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Anbu+Mess/data=!4m7!3m6!1s0x3ba8585469bc3ce1:0x6e2f60481b0214ed!8m2!3d11.0188553!4d76.968745!16s%2Fg%2F11f038nkml!19sChIJ4Ty8aVRYqDsR7RQCG0hgL24?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,48,8,45,64,127
ChIJn884FBBZqDsRJySTe62MRFg,Restaurant Aaha,South Indian restaurant,South Indian & Regional,"81, VCV Rd, VCV Layout, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,Coimbatore,641002,11.008034,76.957743,4.6,1582,,http://www.restaurantaaha.com/,1,1,0,district.in;google.com;swiggy.com;zomato.com,district.in;google.com;swiggy.com;zomato.com,,"{""Friday"":[""12–11 pm""],""Monday"":[""12–11 pm""],""Saturday"":[""12–11 pm""],""Sunday"":[""12–11 pm""],""Thursday"":[""12–11 pm""],""Tuesday"":[""12–11 pm""],""Wednesday"":[""12–11 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Restaurant+Aaha/data=!4m7!3m6!1s0x3ba859101438cf9f:0x58448cad7b932427!8m2!3d11.0080342!4d76.9577432!16s%2Fg%2F11sw4823j4!19sChIJn884FBBZqDsRJySTe62MRFg?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,101,19,42,155,1265
